customer_id,plan_type,tenure_months,monthly_spend,monthly_usage_gb,call_minutes,message_count,days_since_last_payment,complaints_count,is_churned
CUS0000818,basic,48,26.73,17.29,363,149,5,1,0
CUS0007967,premium,23,94.33,0.0,541,130,33,0,0
CUS0003389, premium,4,,1.03,306,81,31,2,0
CUS0007955,standard,1,,13.02,496,58,3,1,0
CUS0006394,standard,33,36.71,,539,188,8,0,0
CUS0000066,premium,6,62.9,0.0,14,47,45,1,1
CUS0007867,standard,50,42.17,7.56,124,126,4,0,0
CUS0001851,basic,36,12.03,2.98,414,30,13,0,0
CUS0000054,standard,53,61.47,10.42,873,243,52,0,0
CUS0004140,standard,12,46.21,0.0,516,191,7,1,0
CUS0006178,standard,46,42.74,13.53,162,154,4,1,0
CUS0000918,premium,38,69.49,8.24,618,161,17,0,0
CUS0002486,standard,28,59.24,7.15,336,13,0,3,0
CUS0004947,standard,7,57.33,0.32,324,75,23,1,1
CUS0005242,basic,46,17.53,,202,289,43,0,1
CUS0002394,basic,48,10.08,12.62,901,28,10,0,0
CUS0006372,basic,54,,9.62,779,203,12,1,0
CUS0003669,basic,37,28.28,9.11,13,131,45,1,0
CUS0003815,premium,60,84.88,2.17,521,251,44,6,0
CUS0003832,basic,4,25.99,11.69,171,120,17,3,0
CUS0000266,premium,31,62.67,,460,8,21,1,0
CUS0000824,basic,23,18.89,14.83,25,84,3,0,0
CUS0003947,basic,13,28.81,8.16,17,217,19,0,0
CUS0007654,standard,14,33.69,6.16,288,250,46,0,0
CUS0001816,basic,68,27.59,20.98,590,114,19,2,0
CUS0005845,standard,21,32.0,14.2,390,61,17,0,0
CUS0001715,basic,66,15.54,5.76,261,65,36,0,1
CUS0007733,basic,62,20.95,17.42,351,9,13,0,0
CUS0005918,basic,56,21.03,14.25,686,52,61,0,0
CUS0007841,standard,58,31.56,14.61,790,193,12,3,0
CUS0002730,premium,72,92.99,1.73,969,156,25,0,0
CUS0001963,premium,11,66.08,10.41,871,63,20,2,1
CUS0006264,standard,40,69.16,,670,156,10,1,0
CUS0001791,basic,69,13.06,7.88,446,274,50,2,0
CUS0000230,basic,22,21.63,5.42,667,293,56,0,1
CUS0000104,basic,34,24.38,10.61,647,5,41,5,0
CUS0001950,basic,60,24.74,15.78,861,122,27,2,0
CUS0001258,standard,8,36.95,15.24,247,291,2,1,0
CUS0005648,basic,59,20.11,8.75,63,166,35,2,0
CUS0000382,standard,49,,4.5,564,271,9,1,0
CUS0002744,standard,14,36.87,5.67,898,289,7,2,0
CUS0002471,basic,30,15.78,12.22,751,232,27,2,0
CUS0002133,basic,35,27.62,6.71,87,110,18,0,0
CUS0003780,standard,64,63.4,4.67,93,3,9,1,0
CUS0004485,basic,17,11.47,6.04,687,127,31,2,0
CUS0004200,basic,26,11.93,5.71,640,193,17,1,0
CUS0004054,premium,53,99.06,0.0,140,171,43,0,0
CUS0003673,basic,13,19.18,9.72,410,281,56,0,0
CUS0003734,basic,67,28.21,8.18,388,108,64,8,1
CUS0005730,basic,51,24.28,10.75,104,167,44,0,0
CUS0006702,standard,4,45.61,25.9,840,298,3,0,0
CUS0004132,basic,17,25.17,16.06,189,20,33,2,0
CUS0001038,basic,37,15.29,7.71,216,223,46,0,0
CUS0001395,basic,6,13.69,11.03,535,262,27,1,0
CUS0000755,standard,33,31.99,5.02,580,15,14,3,1
CUS0006167,premium,48,72.93,11.95,854,37,10,3,0
CUS0006593,standard,34,35.76,10.76,411,75,24,0,0
CUS0002880,standard,34,46.44,15.69,140,106,11,0,1
CUS0007931,basic,11,26.33,4.14,75,273,12,0,0
CUS0002594,basic,62,10.71,0.0,160,120,32,2,0
CUS0005629,premium,4,117.93,0.0,531,181,33,3,0
CUS0002662,basic,8,13.62,14.41,298,88,1,6,0
CUS0005844,basic,37,29.01,4.27,29,165,30,2,0
CUS0004009,standard,8,44.7,5.13,595,191,12,3,0
CUS0005805,basic,45,21.32,7.36,944,146,68,1,1
CUS0000954,standard,53,58.74,11.93,32,130,24,4,0
CUS0007835,basic,4,19.12,0.0,7,241,49,1,1
CUS0005459,standard,36,62.05,6.06,593,111,64,2,0
CUS0003034,basic,24,22.58,0.0,409,210,16,2,0
CUS0000600,basic,19,13.25,7.93,426,98,18,2,1
CUS0003845,standard,44,33.32,0.12,870,12,10,0,0
CUS0003973,standard,26,59.93,1.23,973,15,23,3,1
CUS0003971,premium,1,79.47,5.33,462,240,18,1,0
CUS0003026,basic,51,27.75,13.36,784,283,21,3,0
CUS0006705,basic,17,21.8,10.96,662,163,64,2,0
CUS0005052,basic,22,11.86,4.59,140,146,35,0,0
CUS0006810,premium,47,106.53,1.57,840,187,61,0,0
CUS0003992,Basic,53,25.55,0.0,513,159,21,0,0
CUS0000697,basic,44,,12.9,582,282,21,5,0
CUS0004683,standard,57,46.59,7.61,949,131,56,3,0
CUS0001712,standard,5,36.44,11.64,692,33,13,2,0
CUS0003246, basic,43,26.31,8.6,152,215,46,0,0
CUS0005922,basic,38,27.55,4.43,695,144,58,7,1
CUS0002235,standard,59,61.2,9.04,511,207,70,0,0
CUS0006882,premium,60,66.65,3.44,940,140,26,0,0
CUS0003553,standard,30,69.9,13.83,606,175,39,0,0
CUS0003688,basic,2,15.84,,948,154,81,1,1
CUS0007320,standard,45,35.8,13.5,408,156,28,0,1
CUS0006240,basic,6,23.02,9.42,49,105,8,4,1
CUS0005482,standard,28,60.91,10.37,86,153,13,6,1
CUS0003535,standard,69,50.25,5.66,81,24,22,0,0
CUS0006265,standard,15,47.73,6.97,641,60,8,0,0
CUS0004270,basic,14,20.86,4.91,893,179,6,0,0
CUS0000397,standard,10,51.18,4.43,47,281,28,1,0
CUS0005011,basic,16,12.38,16.55,985,53,42,3,1
CUS0003758,basic,25,15.76,16.82,47,92,42,5,1
CUS0005273,basic,9,13.11,14.06,859,115,17,3,0
CUS0007289,basic,41,10.13,12.84,583,230,57,1,1
CUS0004035,basic,60,21.21,11.22,768,288,0,2,0
CUS0000035,basic,65,20.62,12.6,914,175,14,1,0
CUS0003585,basic,60,,7.73,976,283,34,0,0
CUS0003791,premium,58,86.37,6.56,419,167,11,0,0
CUS0007177,standard,61,58.25,9.51,371,25,20,1,0
CUS0002642,BASIC,55,10.21,14.79,961,248,31,0,0
CUS0001245,basic,64,11.43,13.0,484,273,4,4,0
CUS0002053,standard,3,53.06,8.32,313,159,12,0,0
CUS0003309,premium,41,113.8,3.02,806,300,20,0,0
CUS0002652,basic,52,18.12,9.55,810,132,15,0,0
CUS0006465,STANDARD,7,32.9,0.0,449,105,5,1,0
CUS0003613,standard,59,51.0,8.13,945,112,1,0,0
CUS0006649,basic,55,12.28,7.49,368,221,28,1,0
CUS0001437,standard,15,51.73,7.24,248,234,5,0,0
CUS0007077,standard,64,47.04,10.64,625,29,19,2,0
CUS0001578,premium,59,118.5,3.66,562,78,21,0,0
CUS0001745,standard,72,39.91,10.95,33,251,10,5,0
CUS0000483,premium,-12,79.54,4.57,752,155,42,1,1
CUS0003848,basic,32,11.73,0.52,905,273,6,2,0
CUS0000801,standard,71,66.93,0.0,137,105,41,0,0
CUS0004429,basic,3,15.17,5.33,228,47,25,1,0
CUS0004913,basic,25,15.4,3.28,885,171,8,3,1
CUS0001655,premium,17,86.69,3.57,723,37,33,7,1
CUS0005401,basic,26,13.74,8.98,619,19,24,1,0
CUS0005734, basic,16,26.17,5.89,71,14,26,0,0
CUS0001775,premium,13,102.71,8.65,385,249,78,0,1
CUS0002474,basic,68,11.44,3.45,275,32,32,1,1
CUS0005686,basic,67,25.23,11.35,247,213,16,0,0
CUS0007016,standard,65,59.93,4.99,74,294,28,2,0
CUS0002529,BASIC,46,14.73,15.24,819,12,20,0,0
CUS0002295,basic,65,20.76,17.3,816,210,31,0,0
CUS0005038,premium,19,79.59,0.0,160,63,8,0,0
CUS0002134,standard,39,48.83,8.36,237,140,32,1,1
CUS0003609,premium,10,,6.94,848,7,40,0,0
CUS0001020,STANDARD,8,68.16,21.45,926,273,33,0,0
CUS0003495,standard,70,37.57,17.04,698,59,8,0,0
CUS0002542,BASIC,54,14.54,0.71,598,155,19,5,0
CUS0000968,basic,51,17.1,13.47,153,33,7,1,0
CUS0004997,standard,43,44.33,8.55,864,11,23,0,0
CUS0003243,basic,43,25.15,0.6,993,293,25,1,0
CUS0007000,premium,24,66.01,9.84,290,106,33,0,0
CUS0003640,standard,36,57.51,3.6,613,96,9,0,0
CUS0005821,basic,17,10.92,14.44,943,82,27,3,0
CUS0007388,basic,62,27.94,7.78,826,20,20,3,1
CUS0004037,premium,16,72.97,0.79,162,138,21,1,0
CUS0001519,standard,13,43.31,7.23,79,194,18,0,0
CUS0002751,BASIC,56,17.85,6.63,685,41,16,0,0
CUS0003839,standard,58,66.15,10.64,575,95,42,0,0
CUS0000492,Premium,4,78.3,5.13,65,215,1,0,0
CUS0003953,Basic,51,12.04,4.42,526,253,14,1,0
CUS0000850,premium,30,95.65,1.33,252,91,1,0,0
CUS0004123,premium,17,102.71,5.94,752,38,12,0,0
CUS0007582,basic,28,28.66,3.6,559,253,46,3,0
CUS0007375,basic,19,21.34,4.92,22,217,24,0,1
CUS0004717,basic,38,18.69,8.12,356,60,11,5,0
CUS0004922,basic,33,15.13,8.02,283,11,24,2,0
CUS0001462,basic,40,21.5,4.48,533,114,8,0,0
CUS0002234,standard,44,64.87,12.79,137,143,9,4,0
CUS0007517,premium,70,84.6,6.6,646,140,26,0,0
CUS0007880,standard,3,54.32,12.91,744,144,28,0,0
CUS0005653,basic,70,11.85,8.97,756,230,32,2,0
CUS0006442,basic,27,15.74,11.12,419,257,13,0,0
CUS0006894,basic,61,28.25,10.79,452,298,27,0,0
CUS0002035,basic,10,16.02,14.76,445,122,14,0,0
CUS0007265,basic,43,12.59,20.28,396,264,15,1,0
CUS0007337,basic,20,12.26,7.19,556,237,20,0,0
CUS0000872,basic,58,25.16,11.85,313,224,0,1,0
CUS0005803,standard,31,,7.62,498,265,9,0,0
CUS0002833,basic,49,13.95,12.38,767,94,13,2,0
CUS0002618,premium,38,115.36,4.02,543,255,12,0,0
CUS0003787,premium,42,64.25,7.03,280,185,11,3,0
CUS0006404,basic,45,12.27,17.65,1,260,8,0,0
CUS0001649,standard,9,37.6,8.95,218,117,57,2,1
CUS0007414,basic,61,24.42,8.64,631,53,23,1,0
CUS0002621,standard,62,69.83,11.33,238,213,26,0,0
CUS0003618,standard,2,31.45,0.0,304,202,51,0,0
CUS0002826,standard,41,33.1,6.17,311,299,1,0,0
CUS0007925, standard,59,61.59,11.71,323,19,4,1,0
CUS0004719,basic,38,26.66,14.23,524,182,11,0,0
CUS0006060,standard,39,53.21,9.55,722,270,14,1,0
CUS0005915,basic,51,13.64,6.81,803,74,18,4,1
CUS0001170,basic,42,15.04,10.71,575,205,44,0,0
CUS0007242,standard,25,30.09,0.47,311,191,15,6,1
CUS0006026,basic,55,22.85,13.94,118,210,9,1,0
CUS0005588,standard,61,63.94,3.18,296,215,7,1,0
CUS0002813,basic,71,10.3,4.0,160,255,24,1,0
CUS0001270,basic,32,10.44,17.0,581,224,4,0,0
CUS0004206,basic,17,22.54,2.59,977,245,49,4,1
CUS0002094,premium,49,99.7,3.55,261,133,25,2,0
CUS0003551,premium,42,66.76,7.58,43,275,4,0,0
CUS0002484,basic,64,21.23,13.94,321,198,6,0,0
CUS0001457,standard,59,38.12,7.78,695,187,27,2,1
CUS0006904,basic,57,24.66,0.0,929,154,31,0,0
CUS0002593,premium,26,112.31,,630,93,5,2,0
CUS0002040,standard,52,30.56,9.92,876,49,1,1,0
CUS0005579,basic,23,27.5,13.66,14,290,19,4,0
CUS0003280,basic,19,11.71,0.78,165,10,43,1,0
CUS0006697,basic,60,11.15,6.97,288,34,6,0,0
CUS0007067,basic,25,13.02,7.74,775,63,20,1,0
CUS0000586,premium,43,112.69,0.0,156,50,51,0,0
CUS0007038,premium,40,101.74,11.91,646,61,44,3,0
CUS0002852,standard,31,42.91,7.97,557,171,39,6,0
CUS0003911,Basic,52,21.92,14.42,475,66,19,2,0
CUS0005422,basic,54,12.09,0.0,136,36,12,0,0
CUS0000932,standard,9,39.97,0.0,453,65,30,1,0
CUS0006051,basic,8,25.29,10.09,600,175,27,0,0
CUS0006214,standard,72,60.98,22.92,719,185,54,4,1
CUS0007359,Standard,13,60.57,10.65,509,276,58,1,0
CUS0004210,basic,10,19.95,13.42,362,4,18,0,0
CUS0003537,basic,51,21.46,6.07,96,32,26,0,0
CUS0002990,basic,63,26.15,3.2,577,155,17,2,0
CUS0007932,basic,35,24.28,0.0,632,197,17,0,0
CUS0000122,standard,47,52.82,0.0,941,75,25,6,1
CUS0007859,basic,63,13.19,4.47,484,166,7,4,0
CUS0003273,basic,66,22.38,4.23,874,223,65,3,0
CUS0006012,premium,71,74.25,7.08,186,171,28,0,0
CUS0002366,standard,62,43.97,5.89,440,279,16,3,0
CUS0005558,basic,70,23.27,10.59,718,165,48,1,0
CUS0007060,standard,60,46.2,2.12,28,88,1,0,0
CUS0000883,standard,7,,2.91,849,279,5,0,0
CUS0002200,standard,59,67.12,8.49,573,126,7,1,0
CUS0000562,standard,50,43.89,6.11,944,127,44,1,1
CUS0007622,standard,10,39.27,8.33,814,29,15,2,0
CUS0001426,PREMIUM,66,118.59,4.23,828,50,5,2,0
CUS0004055,standard,12,43.31,17.29,746,150,6,1,0
CUS0005866,standard,45,68.9,0.0,106,89,81,5,1
CUS0001358,basic,57,15.02,6.58,847,63,17,3,0
CUS0006248,standard,49,37.84,17.71,796,204,3,0,0
CUS0005687,premium,3,102.7,5.31,858,285,53,5,1
CUS0000227,basic,33,18.63,,230,30,2,0,0
CUS0007024,standard,63,64.83,10.95,792,162,14,5,0
CUS0007284,BASIC,71,29.26,0.89,977,151,55,4,0
CUS0002177,basic,27,25.32,13.08,761,202,17,0,0
CUS0007178,premium,59,83.59,0.0,568,147,22,2,0
CUS0001975,premium,52,92.39,3.48,235,245,6,0,0
CUS0001689,premium,5,108.52,9.21,304,152,23,0,0
CUS0005635,premium,63,89.23,2.33,853,171,20,0,0
CUS0005203,premium,71,112.99,0.0,103,277,2,2,0
CUS0000344,basic,61,11.82,,827,58,19,0,0
CUS0004076,standard,10,40.13,1.93,212,165,34,0,0
CUS0001971,basic,62,22.54,2.58,264,46,11,3,0
CUS0007366,standard,25,52.9,,15,291,29,0,0
CUS0006385,premium,71,73.3,,279,29,16,0,0
CUS0001770,premium,51,68.16,8.42,280,107,9,1,0
CUS0007264,basic,24,28.93,7.67,309,200,4,1,0
CUS0003072,basic,2,27.09,12.95,963,70,34,6,1
CUS0006064,standard,35,,8.84,199,2,8,2,0
CUS0003843,standard,42,32.66,21.23,33,273,24,0,0
CUS0005456,premium,62,111.75,10.62,204,85,40,2,1
CUS0006656,basic,2,25.6,0.0,664,28,39,0,1
CUS0000848,basic,40,,9.98,572,170,11,3,1
CUS0006031,basic,56,16.63,11.22,756,181,3,0,0
CUS0003910,standard,3,59.25,10.08,329,287,22,0,0
CUS0000815,standard,11,63.27,12.75,546,295,45,2,0
CUS0007125, basic,72,15.03,10.65,284,43,40,0,0
CUS0002655,basic,29,24.66,10.88,515,224,69,1,1
CUS0003589,standard,22,57.36,21.87,501,229,36,1,0
CUS0005574,basic,63,15.68,13.78,231,159,35,3,0
CUS0006077,basic,70,26.87,12.25,81,73,1,0,0
CUS0004205,Premium,30,66.09,8.77,41,28,24,6,0
CUS0007391,premium,53,67.91,8.74,674,171,14,1,0
CUS0001564,Basic,13,27.4,13.22,59,23,37,5,1
CUS0003370,premium,47,88.06,11.69,237,52,31,0,0
CUS0000800,standard,23,69.45,10.64,894,186,59,0,1
CUS0000128,basic,31,25.81,6.46,277,113,13,0,0
CUS0005523,standard,30,56.04,3.91,207,124,24,1,0
CUS0002762,premium,37,116.45,0.0,241,92,5,0,0
CUS0004712,standard,67,47.59,6.13,85,248,12,0,0
CUS0006223,standard,45,63.94,12.59,901,76,31,1,0
CUS0006430,basic,37,22.97,0.0,493,279,21,3,1
CUS0004948,standard,38,68.92,0.0,443,62,45,0,0
CUS0003772,standard,42,55.51,2.77,88,262,14,1,0
CUS0001218,premium,52,92.88,8.6,894,66,3,0,0
CUS0000529,standard,34,58.97,4.35,882,245,3,0,0
CUS0001634,premium,29,99.06,0.27,609,106,27,1,0
CUS0001648, standard,41,42.36,10.49,96,263,11,7,0
CUS0002815,basic,12,29.0,13.06,213,23,18,1,0
CUS0006208,basic,3,15.5,,727,234,4,0,0
CUS0007809,Basic,20,27.22,13.44,997,24,44,0,1
CUS0005797,basic,58,21.49,6.88,457,114,36,0,0
CUS0000366,basic,3,28.83,2.94,89,220,57,1,0
CUS0004887,basic,17,15.71,11.22,864,261,10,0,0
CUS0003258,basic,29,19.42,,785,156,2,0,0
CUS0004275,premium,26,63.79,0.0,422,33,46,0,0
CUS0004096,basic,18,20.41,5.25,52,211,41,0,0
CUS0002573,premium,23,72.18,12.13,482,40,1,0,0
CUS0003533,BASIC,17,19.51,8.93,887,103,25,0,1
CUS0007182,basic,67,25.32,7.83,402,44,14,0,0
CUS0003186,standard,11,32.75,11.99,776,260,2,0,0
CUS0004027,basic,45,28.17,2.6,339,97,8,4,0
CUS0002011,standard,60,39.41,11.41,985,45,42,0,0
CUS0003450,premium,60,63.65,4.42,944,170,53,0,0
CUS0005243,basic,51,29.95,3.42,313,234,17,1,1
CUS0001208,basic,-10,20.52,5.54,780,257,47,1,1
CUS0004164,standard,55,58.77,15.15,204,39,34,1,0
CUS0000316,standard,2,50.34,16.53,687,296,29,3,0
CUS0001830,basic,14,29.17,17.89,17,154,63,0,0
CUS0004757,standard,67,51.93,7.98,995,110,32,3,0
CUS0002686,premium,66,64.04,15.84,825,259,52,0,0
CUS0004614,basic,53,13.37,5.0,844,268,38,5,1
CUS0004040,premium,41,110.37,17.29,230,278,64,0,0
CUS0002899,premium,9,72.08,0.0,993,4,51,1,1
CUS0005314,premium,40,109.11,3.49,887,216,30,0,0
CUS0001308,basic,7,24.03,0.17,410,77,16,0,0
CUS0003635,standard,39,43.88,6.48,1000,179,15,0,0
CUS0006469,standard,64,67.23,8.54,469,207,0,1,0
CUS0003158,premium,46,119.48,18.56,509,115,40,1,0
CUS0002258,basic,56,2604.0,15.57,370,27,4,0,0
CUS0006172,basic,14,20.3,1.02,529,272,42,0,1
CUS0002825,Basic,35,13.1,4.11,946,221,18,0,0
CUS0001925,standard,69,68.23,10.65,461,102,4,0,0
CUS0003308,Standard,46,68.97,10.65,212,23,41,0,0
CUS0000711, basic,37,24.55,11.11,478,108,37,6,0
CUS0007137,standard,38,39.69,9.27,468,98,42,1,1
CUS0002202,STANDARD,57,41.18,,217,199,2,1,0
CUS0000725,basic,5,15.02,19.12,115,243,0,1,1
CUS0005260,standard,72,40.03,11.84,285,196,1,0,0
CUS0006364,basic,44,23.97,9.16,462,217,13,3,0
CUS0001565,Basic,20,17.03,12.53,510,261,4,1,1
CUS0002515,premium,8,86.5,0.0,795,281,57,1,0
CUS0007777,basic,43,18.19,8.77,888,87,15,1,0
CUS0005732,basic,41,18.18,17.07,139,266,31,0,0
CUS0006478,premium,35,105.76,6.39,612,122,60,1,0
CUS0006497,standard,68,56.83,6.6,688,269,33,1,0
CUS0007787,standard,44,36.63,7.75,491,206,30,0,0
CUS0001841,standard,29,65.52,9.9,116,188,42,0,0
CUS0005049,basic,53,14.71,1.87,539,29,28,1,0
CUS0003468,basic,58,21.88,1.59,784,152,5,0,0
CUS0007093,basic,-2,15.65,10.32,243,199,20,2,0
CUS0004289,basic,16,20.4,1.68,451,81,50,1,0
CUS0007404,basic,5,29.98,0.0,762,274,39,4,1
CUS0002850,standard,70,32.22,14.46,333,159,36,0,0
CUS0006971,basic,54,17.98,0.0,125,124,49,0,0
CUS0003318,basic,12,21.68,11.24,829,28,30,2,0
CUS0001114,basic,43,27.68,4.22,107,12,36,2,0
CUS0007996,premium,24,116.41,7.21,718,224,7,8,1
CUS0005548,Basic,12,10.84,13.63,96,135,13,0,1
CUS0001594,basic,64,26.53,6.16,721,247,69,3,1
CUS0004003,premium,43,93.48,9.42,68,252,59,3,0
CUS0003499,premium,41,96.84,8.19,961,190,31,3,0
CUS0002022,standard,10,39.2,5.13,103,281,9,0,0
CUS0002220,basic,40,22.51,0.0,122,115,20,0,0
CUS0002633,basic,28,22.46,12.92,358,27,3,5,0
CUS0002320,basic,64,25.97,7.23,77,299,21,6,1
CUS0006961,standard,1,54.74,4.73,513,150,56,0,0
CUS0005125,basic,36,26.71,8.31,984,204,42,0,0
CUS0001672,standard,24,42.49,0.0,843,87,20,3,0
CUS0002967,basic,15,26.7,11.46,715,126,25,0,1
CUS0001479,basic,1,22.99,14.52,230,144,8,3,0
CUS0005995,standard,23,60.38,0.0,937,82,47,1,1
CUS0002352,basic,43,26.1,16.11,30,237,23,1,1
CUS0007297,BASIC,18,27.61,1.4,966,190,4,0,0
CUS0002827,basic,9,23.41,14.34,861,288,5,1,0
CUS0006506,standard,53,54.64,9.13,561,165,20,0,0
CUS0001755,basic,18,,0.0,664,216,52,0,1
CUS0004799,standard,57,37.36,7.73,89,253,4,0,0
CUS0005981,basic,10,11.37,16.58,452,151,36,1,0
CUS0004554,Basic,2,13.53,9.72,914,136,16,3,1
CUS0004848,basic,47,26.89,11.1,355,37,31,1,0
CUS0007742,Premium,55,106.63,0.0,546,75,17,2,1
CUS0006684,basic,60,25.25,14.56,332,25,48,0,0
CUS0002154,premium,15,106.65,11.39,100,3,12,0,0
CUS0003136,basic,13,10.72,10.23,720,277,50,0,0
CUS0005998,basic,20,25.66,8.14,57,56,18,1,0
CUS0004537, premium,54,81.04,9.78,927,154,25,4,1
CUS0007136,standard,11,66.08,0.88,807,13,0,4,1
CUS0005755,basic,62,15.89,0.0,381,6,3,0,0
CUS0007208,basic,56,11.76,10.08,47,114,17,3,0
CUS0002207,STANDARD,47,61.71,14.55,628,237,27,2,0
CUS0002566,basic,29,21.64,9.85,229,93,30,5,0
CUS0003266,standard,60,30.74,0.0,458,166,23,1,1
CUS0006455,standard,40,41.81,11.32,456,291,36,2,1
CUS0005518,basic,29,24.35,5.28,258,47,14,0,0
CUS0000900,standard,50,,20.2,985,224,42,2,0
CUS0005807,basic,49,29.8,11.49,283,52,24,1,0
CUS0007173,basic,22,20.01,6.06,742,208,22,5,0
CUS0007652,premium,64,93.49,0.25,998,109,5,0,0
CUS0006821,standard,70,67.85,10.34,1000,151,46,2,0
CUS0007746,basic,51,25.65,4.57,587,206,35,3,0
CUS0005714,basic,41,13.69,8.1,44,6,2,0,0
CUS0007262,basic,31,15.26,11.75,268,20,58,2,0
CUS0002244,STANDARD,70,65.38,5.93,384,120,14,1,0
CUS0001435, basic,41,27.61,6.54,6,13,31,4,0
CUS0005464,basic,2,27.5,15.21,18,192,42,2,1
CUS0003438,standard,56,40.44,4.89,221,187,61,1,0
CUS0003813,premium,19,65.56,11.91,775,37,27,4,0
CUS0007645,Standard,56,59.51,8.62,809,183,31,2,0
CUS0000085,basic,28,17.81,2.71,95,204,3,0,0
CUS0001761,basic,23,17.08,9.03,302,62,46,0,0
CUS0000971,STANDARD,4,38.04,11.33,861,245,14,0,0
CUS0001943,standard,41,49.28,0.0,622,101,48,1,0
CUS0006228,premium,43,107.18,6.37,732,100,51,3,0
CUS0007929,basic,63,11.69,,554,37,42,3,1
CUS0000019,premium,42,75.04,13.6,192,196,35,0,0
CUS0003058,standard,2,49.77,9.35,504,176,1,0,0
CUS0004822, basic,16,18.98,22.67,468,229,29,0,0
CUS0007767,basic,56,14.6,11.77,466,114,35,1,0
CUS0003667,basic,22,27.98,16.19,682,258,11,2,0
CUS0007673,basic,41,10.54,0.0,489,88,41,0,0
CUS0002556,basic,62,,0.0,824,13,41,0,0
CUS0003756,premium,22,67.18,0.0,87,169,18,7,0
CUS0004539,standard,43,30.35,6.29,550,34,50,3,1
CUS0003176,standard,60,68.18,16.8,888,201,49,0,0
CUS0006622,basic,46,23.45,7.4,333,177,46,0,1
CUS0004809,standard,34,55.72,17.56,124,98,9,2,0
CUS0005342,basic,9,29.05,8.73,811,38,15,0,0
CUS0003538, basic,28,27.81,6.54,735,243,20,2,0
CUS0007681,premium,58,97.32,0.52,347,252,36,1,0
CUS0006514,standard,10,39.76,,128,288,6,2,0
CUS0006828,standard,30,33.7,11.08,412,251,7,0,0
CUS0007915,standard,54,57.01,9.1,480,78,5,0,0
CUS0000605,premium,2,76.94,11.59,547,74,34,1,0
CUS0003727,basic,49,28.26,4.8,732,178,40,3,0
CUS0006515,standard,1,57.03,4.05,995,146,1,1,0
CUS0001347,standard,41,64.91,1.35,986,274,6,2,0
CUS0004755,premium,4,110.26,14.04,898,265,21,0,0
CUS0000894,basic,57,17.06,10.56,754,52,10,1,0
CUS0005286,basic,5,19.02,10.76,474,150,0,4,1
CUS0005005,standard,43,36.63,20.91,648,182,1,8,0
CUS0006153,standard,36,47.4,,567,188,36,0,0
CUS0007696,basic,16,17.13,0.0,606,11,55,0,1
CUS0006367,basic,47,13.74,10.02,447,184,32,0,0
CUS0004915,premium,31,107.53,,813,99,28,0,0
CUS0003395,standard,70,39.8,8.17,592,28,43,1,0
CUS0002419,premium,61,71.92,11.96,300,109,20,2,0
CUS0006454,Standard,72,37.52,8.99,889,55,34,1,0
CUS0004139, basic,1,25.85,5.58,267,135,22,1,1
CUS0000064,standard,12,59.24,9.88,962,161,31,1,0
CUS0005609,standard,19,52.11,10.52,865,27,59,8,1
CUS0000328,basic,58,17.38,16.67,664,66,45,0,0
CUS0005413,basic,26,,3.42,13,235,9,0,1
CUS0000061,premium,50,99.35,8.46,950,244,22,1,0
CUS0006719,premium,30,73.84,12.37,432,9,18,2,0
CUS0001710,basic,52,22.61,7.87,911,66,19,4,1
CUS0003829,BASIC,51,26.45,0.0,734,208,26,0,1
CUS0001316,basic,3,26.26,4.06,592,105,40,0,1
CUS0006106,basic,14,10.63,9.75,212,201,28,5,0
CUS0004044,basic,5,29.36,6.2,298,213,10,7,1
CUS0006590,basic,35,14.13,3.27,250,127,37,1,0
CUS0000720,standard,13,50.66,8.46,342,208,15,1,0
CUS0002689,standard,32,39.41,6.05,590,210,14,0,0
CUS0002585,standard,48,57.98,7.33,501,128,4,0,0
CUS0007686,premium,22,103.07,6.88,521,140,39,5,0
CUS0005826,basic,36,24.31,13.15,843,172,31,0,0
CUS0006135, basic,44,29.03,4.67,495,246,18,1,0
CUS0002138,basic,46,22.0,5.97,56,216,17,2,0
CUS0003605,basic,43,20.17,6.65,787,219,29,2,0
CUS0001668,basic,33,17.81,1.17,54,82,23,5,1
CUS0004800,basic,10,11.33,11.37,855,138,26,4,0
CUS0006835,Premium,71,74.4,1.17,111,165,54,2,0
CUS0006625,premium,35,117.75,12.28,25,202,12,2,0
CUS0007322,Standard,52,67.26,5.32,871,208,32,2,0
CUS0006020,premium,46,74.01,10.3,408,141,4,1,0
CUS0005176,premium,34,72.56,6.39,89,146,65,2,0
CUS0005124,basic,68,10.54,14.44,158,12,42,1,0
CUS0002199,basic,55,21.33,8.87,859,222,54,2,1
CUS0003060,basic,27,13.55,13.69,497,282,52,0,0
CUS0000784,basic,11,10.82,16.18,306,243,37,0,0
CUS0004796,basic,31,12.83,6.4,396,91,37,2,1
CUS0001659,standard,35,43.46,8.35,985,297,5,3,0
CUS0004859,basic,35,16.19,7.58,758,237,21,1,1
CUS0002218,standard,25,56.29,12.7,873,224,33,0,0
CUS0004367,basic,13,15.54,7.14,988,249,54,0,0
CUS0004880,premium,8,76.91,15.89,910,127,7,0,0
CUS0007775,basic,22,16.8,10.36,79,165,16,0,0
CUS0005283,basic,14,25.02,25.25,517,115,47,0,0
CUS0004939,Premium,36,105.67,6.62,35,27,26,4,0
